ID транспорта,Номерной знак ТС,Полигон,Дата,Данные телематики, пробег,Данные путевого,Штрафы,Манера вождения,Итоговый рейтинг,Дата месяца прогноза,Итоговый рейтинг|Прогноз
83,0904КН39,КАЛИНИНГРАДСКАЯ ЖД,4/8/24,0,30,0,6,0.76,5/8/24,0.84748395
83,0904КН39,КАЛИНИНГРАДСКАЯ ЖД,4/10/24,0,4,0,6,0.76,5/10/24,0.847483947
83,0904КН39,КАЛИНИНГРАДСКАЯ ЖД,4/11/24,0,15,0,6,0.76,5/11/24,0.84748395
83,0904КН39,КАЛИНИНГРАДСКАЯ ЖД,4/15/24,0,18,0,6,0.76,5/15/24,0.84748395
83,0904КН39,КАЛИНИНГРАДСКАЯ ЖД,4/16/24,0,25,0,6,0.76,5/16/24,0.84748395
83,0904КН39,КАЛИНИНГРАДСКАЯ ЖД,4/17/24,0,17,0,6,0.76,5/17/24,0.84748395
83,0904КН39,КАЛИНИНГРАДСКАЯ ЖД,4/18/24,0,137,0,6,0.76,5/18/24,0.84748395
83,0904КН39,КАЛИНИНГРАДСКАЯ ЖД,4/19/24,0,11,0,6,0.76,5/19/24,0.84748395
83,0904КН39,КАЛИНИНГРАДСКАЯ ЖД,4/22/24,0,31,0,6,0.76,5/22/24,0.84748395
83,0904КН39,КАЛИНИНГРАДСКАЯ ЖД,4/24/24,0,10,0,6,0.76,5/24/24,0.84748395
87,7041КН39,КАЛИНИНГРАДСКАЯ ЖД,4/19/24,0,3.45,0,5.9,0.76,5/19/24,0.847483901
87,7041КН39,КАЛИНИНГРАДСКАЯ ЖД,4/22/24,0,10.23,0,5.9,0.76,5/22/24,0.84748395
88,7503КН39,КАЛИНИНГРАДСКАЯ ЖД,4/30/24,0,1.67,0,5.9,0.76,5/30/24,0.84688238
91,0574КН39,КАЛИНИНГРАДСКАЯ ЖД,4/30/24,0,1.83,0,3.7,0.64,5/30/24,0.847242
92,0030КО39,КАЛИНИНГРАДСКАЯ ЖД,4/1/24,0,0.07,0,0,0.64,5/1/24,0.425534207
92,0030КО39,КАЛИНИНГРАДСКАЯ ЖД,4/14/24,0,0.93,0,0,0.64,5/14/24,0.822768747
93,0090АВ39,КАЛИНИНГРАДСКАЯ ЖД,4/1/24,0,92,0,4.9,0.68,5/1/24,0.84748395
93,0090АВ39,КАЛИНИНГРАДСКАЯ ЖД,4/2/24,0,53,0,4.9,0.68,5/2/24,0.84748395
93,0090АВ39,КАЛИНИНГРАДСКАЯ ЖД,4/3/24,0,1136,0,4.9,0.68,5/3/24,0.84748395
93,0090АВ39,КАЛИНИНГРАДСКАЯ ЖД,4/4/24,0,105,0,4.9,0.68,5/4/24,0.84748395
93,0090АВ39,КАЛИНИНГРАДСКАЯ ЖД,4/5/24,0,65,0,4.9,0.68,5/5/24,0.84748395
93,0090АВ39,КАЛИНИНГРАДСКАЯ ЖД,4/10/24,0,135.41,0,4.9,0.68,5/10/24,0.84748395
93,0090АВ39,КАЛИНИНГРАДСКАЯ ЖД,4/15/24,0,174.13,0,4.9,0.68,5/15/24,0.84748395
93,0090АВ39,КАЛИНИНГРАДСКАЯ ЖД,4/23/24,0,27.46,0,4.9,0.68,5/23/24,0.84748395
93,0090АВ39,КАЛИНИНГРАДСКАЯ ЖД,4/26/24,0,101,0,4.9,0.68,5/26/24,0.84748395
93,0090АВ39,КАЛИНИНГРАДСКАЯ ЖД,4/27/24,0,93,0,4.9,0.68,5/27/24,0.84748395
93,0090АВ39,КАЛИНИНГРАДСКАЯ ЖД,4/28/24,0,55,0,4.9,0.68,5/28/24,0.84748395
93,0090АВ39,КАЛИНИНГРАДСКАЯ ЖД,4/29/24,0,423,0,4.9,0.68,5/29/24,0.84748395
95,Н075ХТ39,КАЛИНИНГРАДСКАЯ ЖД,4/1/24,0,92,0,5.9,0.76,5/1/24,0.84748395
95,Н075ХТ39,КАЛИНИНГРАДСКАЯ ЖД,4/2/24,0,69,0,5.9,0.76,5/2/24,0.84748395
95,Н075ХТ39,КАЛИНИНГРАДСКАЯ ЖД,4/3/24,0,1136,0,5.9,0.76,5/3/24,0.84748395
95,Н075ХТ39,КАЛИНИНГРАДСКАЯ ЖД,4/4/24,0,105,0,5.9,0.76,5/4/24,0.84748395
95,Н075ХТ39,КАЛИНИНГРАДСКАЯ ЖД,4/5/24,0,65,0,5.9,0.76,5/5/24,0.84748395
95,Н075ХТ39,КАЛИНИНГРАДСКАЯ ЖД,4/23/24,0,7.46,0,5.9,0.76,5/23/24,0.84748395
95,Н075ХТ39,КАЛИНИНГРАДСКАЯ ЖД,4/26/24,0,101,0,5.9,0.76,5/26/24,0.84748395
95,Н075ХТ39,КАЛИНИНГРАДСКАЯ ЖД,4/27/24,0,93,0,5.9,0.76,5/27/24,0.84748395
95,Н075ХТ39,КАЛИНИНГРАДСКАЯ ЖД,4/28/24,0,55,0,5.9,0.76,5/28/24,0.84748395
95,Н075ХТ39,КАЛИНИНГРАДСКАЯ ЖД,4/29/24,0,423,0,5.9,0.76,5/29/24,0.84748395
95,Н075ХТ39,КАЛИНИНГРАДСКАЯ ЖД,4/30/24,0,12.54,0,5.9,0.76,5/30/24,0.84748395
96,4960АМ39,КАЛИНИНГРАДСКАЯ ЖД,4/1/24,0,2.25,0,2.3,0.64,5/1/24,0.84746095
96,4960АМ39,КАЛИНИНГРАДСКАЯ ЖД,4/3/24,0,6.75,0,2.3,0.64,5/3/24,0.84748395
96,4960АМ39,КАЛИНИНГРАДСКАЯ ЖД,4/4/24,0,9,0,2.3,0.64,5/4/24,0.84748395
96,4960АМ39,КАЛИНИНГРАДСКАЯ ЖД,4/8/24,0,23,0,2.3,0.64,5/8/24,0.84748395
96,4960АМ39,КАЛИНИНГРАДСКАЯ ЖД,4/9/24,0,42,0,2.3,0.64,5/9/24,0.84748395
96,4960АМ39,КАЛИНИНГРАДСКАЯ ЖД,4/10/24,0,32,0,2.3,0.64,5/10/24,0.84748395
96,4960АМ39,КАЛИНИНГРАДСКАЯ ЖД,4/17/24,0,31,0,2.3,0.64,5/17/24,0.84748395
96,4960АМ39,КАЛИНИНГРАДСКАЯ ЖД,4/18/24,0,27,0,2.3,0.64,5/18/24,0.84748395
96,4960АМ39,КАЛИНИНГРАДСКАЯ ЖД,4/19/24,0,1,0,2.3,0.64,5/19/24,0.829492106
96,4960АМ39,КАЛИНИНГРАДСКАЯ ЖД,4/20/24,0,1,0,2.3,0.64,5/20/24,0.829491337
96,4960АМ39,КАЛИНИНГРАДСКАЯ ЖД,4/25/24,0,13,0,2.3,0.64,5/25/24,0.84748395
96,4960АМ39,КАЛИНИНГРАДСКАЯ ЖД,4/26/24,0,37,0,2.3,0.64,5/26/24,0.84748395
96,4960АМ39,КАЛИНИНГРАДСКАЯ ЖД,4/27/24,0,112,0,2.3,0.64,5/27/24,0.84748395
98,4961АМ39,КАЛИНИНГРАДСКАЯ ЖД,4/1/24,0,12,0,4.5,0.64,5/1/24,0.84748395
98,4961АМ39,КАЛИНИНГРАДСКАЯ ЖД,4/3/24,0,119.21,0,4.5,0.64,5/3/24,0.84748395
98,4961АМ39,КАЛИНИНГРАДСКАЯ ЖД,4/4/24,0,189,0,4.5,0.64,5/4/24,0.84748395
98,4961АМ39,КАЛИНИНГРАДСКАЯ ЖД,4/11/24,0,26.36,0,4.5,0.64,5/11/24,0.84748395
98,4961АМ39,КАЛИНИНГРАДСКАЯ ЖД,4/17/24,0,13,0,4.5,0.64,5/17/24,0.84748395
98,4961АМ39,КАЛИНИНГРАДСКАЯ ЖД,4/18/24,0,37.43,0,4.5,0.64,5/18/24,0.84748395
98,4961АМ39,КАЛИНИНГРАДСКАЯ ЖД,4/19/24,0,4,0,4.5,0.64,5/19/24,0.847483947
98,4961АМ39,КАЛИНИНГРАДСКАЯ ЖД,4/20/24,0,120,0,4.5,0.64,5/20/24,0.84748395
98,4961АМ39,КАЛИНИНГРАДСКАЯ ЖД,4/21/24,0,9,0,4.5,0.64,5/21/24,0.84748395
98,4961АМ39,КАЛИНИНГРАДСКАЯ ЖД,4/24/24,0,424,0,4.5,0.64,5/24/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/1/24,0,345.63,0,5.8,0.76,5/1/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/2/24,0,325,0,5.8,0.76,5/2/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/3/24,0,272,0,5.8,0.76,5/3/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/4/24,0,241,0,5.8,0.76,5/4/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/5/24,0,367,0,5.8,0.76,5/5/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/6/24,0,201.1,0,5.8,0.76,5/6/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/7/24,0,351.16,0,5.8,0.76,5/7/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/8/24,0,401,0,5.8,0.76,5/8/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/9/24,0,365.12,0,5.8,0.76,5/9/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/10/24,0,269,0,5.8,0.76,5/10/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/11/24,0,453,0,5.8,0.76,5/11/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/12/24,0,234.64,0,5.8,0.76,5/12/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/13/24,0,204.62,0,5.8,0.76,5/13/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/15/24,0,152.41,0,5.8,0.76,5/15/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/16/24,0,412.02,0,5.8,0.76,5/16/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/17/24,0,298.36,0,5.8,0.76,5/17/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/18/24,0,274.96,0,5.8,0.76,5/18/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/19/24,0,369.16,0,5.8,0.76,5/19/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/20/24,0,296,0,5.8,0.76,5/20/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/21/24,0,254,0,5.8,0.76,5/21/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/22/24,0,210.15,0,5.8,0.76,5/22/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/23/24,0,284.36,0,5.8,0.76,5/23/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/24/24,0,255.12,0,5.8,0.76,5/24/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/25/24,0,156.56,0,5.8,0.76,5/25/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/26/24,0,261,0,5.8,0.76,5/26/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/27/24,0,320,0,5.8,0.76,5/27/24,0.84748395
99,О169ХР39,КАЛИНИНГРАДСКАЯ ЖД,4/29/24,0,120.63,0,5.8,0.76,5/29/24,0.84748395
101,1503КО39,КАЛИНИНГРАДСКАЯ ЖД,4/11/24,0,14.9,0,4.2,0.64,5/11/24,0.84748395
101,1503КО39,КАЛИНИНГРАДСКАЯ ЖД,4/15/24,0,5.51,0,4.2,0.64,5/15/24,0.84748395
101,1503КО39,КАЛИНИНГРАДСКАЯ ЖД,4/20/24,0,1.58,0,4.2,0.64,5/20/24,0.846511304
103,9447ВУ77,МОСКОВСКАЯ ЖД,4/4/24,0,0.03,0,6,0.76,5/4/24,0.399376213
103,9447ВУ77,МОСКОВСКАЯ ЖД,4/10/24,0,51.2,0,6,0.76,5/10/24,0.84748395
103,9447ВУ77,МОСКОВСКАЯ ЖД,4/11/24,0,50.2,0,6,0.76,5/11/24,0.84748395
103,9447ВУ77,МОСКОВСКАЯ ЖД,4/18/24,0,29.12,0,6,0.76,5/18/24,0.84748395
103,9447ВУ77,МОСКОВСКАЯ ЖД,4/25/24,0,26.45,0,6,0.76,5/25/24,0.84748395
104,7060АЕ77,МОСКОВСКАЯ ЖД,4/4/24,0,0.35,0,6,0.76,5/4/24,0.548972025
104,7060АЕ77,МОСКОВСКАЯ ЖД,4/10/24,0,27.2,0,6,0.76,5/10/24,0.84748395
104,7060АЕ77,МОСКОВСКАЯ ЖД,4/11/24,0,13.25,0,6,0.76,5/11/24,0.84748395
104,7060АЕ77,МОСКОВСКАЯ ЖД,4/18/24,0,2.2,0,6,0.76,5/18/24,0.84744783
104,7060АЕ77,МОСКОВСКАЯ ЖД,4/25/24,0,1,0,6,0.76,5/25/24,0.826031056
443,Б/Н,МОСКОВСКАЯ ЖД,4/1/24,0,12.64,0,0,0.64,5/1/24,0.84748395
443,Б/Н,МОСКОВСКАЯ ЖД,4/8/24,0,17,0,0,0.64,5/8/24,0.84748395
443,Б/Н,МОСКОВСКАЯ ЖД,4/11/24,0,32,0,0,0.64,5/11/24,0.84748395
443,Б/Н,МОСКОВСКАЯ ЖД,4/12/24,0,6,0,0,0.64,5/12/24,0.84748395
443,Б/Н,МОСКОВСКАЯ ЖД,4/13/24,0,3,0,0,0.64,5/13/24,0.847483579
443,Б/Н,МОСКОВСКАЯ ЖД,4/16/24,0,31,0,0,0.64,5/16/24,0.84748395
443,Б/Н,МОСКОВСКАЯ ЖД,4/17/24,0,15,0,0,0.64,5/17/24,0.84748395
443,Б/Н,МОСКОВСКАЯ ЖД,4/18/24,0,55,0,0,0.64,5/18/24,0.84748395
443,Б/Н,МОСКОВСКАЯ ЖД,4/21/24,0,66,0,0,0.64,5/21/24,0.84748395
443,Б/Н,МОСКОВСКАЯ ЖД,4/24/24,0,71,0,0,0.64,5/24/24,0.84748395
443,Б/Н,МОСКОВСКАЯ ЖД,4/25/24,0,82,0,0,0.64,5/25/24,0.84748395
443,Б/Н,МОСКОВСКАЯ ЖД,4/26/24,0,95.36,0,0,0.64,5/26/24,0.84748395
443,Б/Н,МОСКОВСКАЯ ЖД,4/27/24,0,0,0,0,0.28,5/27/24,0.406718779
106,9470ВУ77,МОСКОВСКАЯ ЖД,4/1/24,0,10.3,0,0,0.64,5/1/24,0.84748395
106,9470ВУ77,МОСКОВСКАЯ ЖД,4/8/24,0,18,0,0,0.64,5/8/24,0.84748395
106,9470ВУ77,МОСКОВСКАЯ ЖД,4/10/24,0,31,0,0,0.64,5/10/24,0.84748395
106,9470ВУ77,МОСКОВСКАЯ ЖД,4/16/24,0,1,0,0,0.64,5/16/24,0.830394769
106,9470ВУ77,МОСКОВСКАЯ ЖД,4/22/24,0,5.7,0,0,0.64,5/22/24,0.84748395
106,9470ВУ77,МОСКОВСКАЯ ЖД,4/29/24,0,2,0,0,0.64,5/29/24,0.847400614
107,9446ВУ77,МОСКОВСКАЯ ЖД,4/1/24,0,220,0,0,0.64,5/1/24,0.84748395
107,9446ВУ77,МОСКОВСКАЯ ЖД,4/18/24,0,95,0,0,0.64,5/18/24,0.84748395
107,9446ВУ77,МОСКОВСКАЯ ЖД,4/27/24,0,100,0,0,0.64,5/27/24,0.84748395
108,1037ВУ77,МОСКОВСКАЯ ЖД,4/1/24,0,1,0,0,0.64,5/1/24,0.831523865
108,1037ВУ77,МОСКОВСКАЯ ЖД,4/1/24,0,48.12,0,0,0.64,5/1/24,0.84748395
108,1037ВУ77,МОСКОВСКАЯ ЖД,4/3/24,0,78.9,0,0,0.64,5/3/24,0.84748395
108,1037ВУ77,МОСКОВСКАЯ ЖД,4/10/24,0,16.98,0,0,0.64,5/10/24,0.84748395
108,1037ВУ77,МОСКОВСКАЯ ЖД,4/18/24,0,7,0,0,0.64,5/18/24,0.84748395
108,1037ВУ77,МОСКОВСКАЯ ЖД,4/26/24,0,6,0,0,0.64,5/26/24,0.84748395
109,С070ЕА77,МОСКОВСКАЯ ЖД,4/2/24,0,4,0,0,0.64,5/2/24,0.847483948
109,С070ЕА77,МОСКОВСКАЯ ЖД,4/15/24,0,38,0,0,0.64,5/15/24,0.84748395
109,С070ЕА77,МОСКОВСКАЯ ЖД,4/26/24,0,20,0,0,0.64,5/26/24,0.84748395
109,С070ЕА77,МОСКОВСКАЯ ЖД,4/27/24,0,41,0,0,0.64,5/27/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/1/24,0,100,0,5.9,0.76,5/1/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/2/24,0,523,0,5.9,0.76,5/2/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/3/24,0,279,0,5.9,0.76,5/3/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/4/24,0,243.28,0,5.9,0.76,5/4/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/5/24,0,151,0,5.9,0.76,5/5/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/6/24,0,158,0,5.9,0.76,5/6/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/7/24,0,163,0,5.9,0.76,5/7/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/8/24,0,401,0,5.9,0.76,5/8/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/9/24,0,137,0,5.9,0.76,5/9/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/10/24,0,269,0,5.9,0.76,5/10/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/11/24,0,453,0,5.9,0.76,5/11/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/12/24,0,39.58,0,5.9,0.76,5/12/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/13/24,0,61,0,5.9,0.76,5/13/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/15/24,0,82,0,5.9,0.76,5/15/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/16/24,0,55,0,5.9,0.76,5/16/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/17/24,0,68,0,5.9,0.76,5/17/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/19/24,0,76,0,5.9,0.76,5/19/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/20/24,0,107,0,5.9,0.76,5/20/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/21/24,0,22,0,5.9,0.76,5/21/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/22/24,0,73,0,5.9,0.76,5/22/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/23/24,0,67,0,5.9,0.76,5/23/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/24/24,0,154,0,5.9,0.76,5/24/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/25/24,0,73,0,5.9,0.76,5/25/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/26/24,0,221,0,5.9,0.76,5/26/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/27/24,0,111,0,5.9,0.76,5/27/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/28/24,0,0,0,5.9,0.4,5/28/24,0.394619427
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/29/24,0,135,0,5.9,0.76,5/29/24,0.84748395
111,9449ВУ77,МОСКОВСКАЯ ЖД,4/30/24,0,723.14,0,5.9,0.76,5/30/24,0.84748395
112,9444ВУ77,МОСКОВСКАЯ ЖД,4/1/24,0,21,0,5.9,0.76,5/1/24,0.84748395
112,9444ВУ77,МОСКОВСКАЯ ЖД,4/5/24,0,2,0,5.9,0.76,5/5/24,0.847374425
112,9444ВУ77,МОСКОВСКАЯ ЖД,4/7/24,0,10,0,5.9,0.76,5/7/24,0.84748395
112,9444ВУ77,МОСКОВСКАЯ ЖД,4/8/24,0,4,0,5.9,0.76,5/8/24,0.847483947
112,9444ВУ77,МОСКОВСКАЯ ЖД,4/9/24,0,15,0,5.9,0.76,5/9/24,0.84748395
112,9444ВУ77,МОСКОВСКАЯ ЖД,4/10/24,0,42,0,5.9,0.76,5/10/24,0.84748395
112,9444ВУ77,МОСКОВСКАЯ ЖД,4/12/24,0,41,0,5.9,0.76,5/12/24,0.84748395
112,9444ВУ77,МОСКОВСКАЯ ЖД,4/13/24,0,10,0,5.9,0.76,5/13/24,0.84748395
112,9444ВУ77,МОСКОВСКАЯ ЖД,4/14/24,0,6,0,5.9,0.76,5/14/24,0.84748395
112,9444ВУ77,МОСКОВСКАЯ ЖД,4/17/24,0,46,0,5.9,0.76,5/17/24,0.84748395
112,9444ВУ77,МОСКОВСКАЯ ЖД,4/19/24,0,1,0,5.9,0.76,5/19/24,0.825231452
112,9444ВУ77,МОСКОВСКАЯ ЖД,4/21/24,0,13,0,5.9,0.76,5/21/24,0.84748395
112,9444ВУ77,МОСКОВСКАЯ ЖД,4/25/24,0,18,0,5.9,0.76,5/25/24,0.84748395
112,9444ВУ77,МОСКОВСКАЯ ЖД,4/28/24,0,6,0,5.9,0.76,5/28/24,0.84748395
114,9443ВУ77,МОСКОВСКАЯ ЖД,4/4/24,0,1.53,0,5.8,0.76,5/4/24,0.846109109
114,9443ВУ77,МОСКОВСКАЯ ЖД,4/10/24,0,20.2,0,5.8,0.76,5/10/24,0.84748395
114,9443ВУ77,МОСКОВСКАЯ ЖД,4/11/24,0,38.54,0,5.8,0.76,5/11/24,0.84748395
114,9443ВУ77,МОСКОВСКАЯ ЖД,4/18/24,0,19.31,0,5.8,0.76,5/18/24,0.84748395
114,9443ВУ77,МОСКОВСКАЯ ЖД,4/25/24,0,1,0,5.8,0.76,5/25/24,0.824918641
117,6046НА77,МОСКОВСКАЯ ЖД,4/11/24,0,25,0,5.3,0.72,5/11/24,0.84748395
117,6046НА77,МОСКОВСКАЯ ЖД,4/15/24,0,18,0,5.3,0.72,5/15/24,0.84748395
117,6046НА77,МОСКОВСКАЯ ЖД,4/19/24,0,26.43,0,5.3,0.72,5/19/24,0.84748395
117,6046НА77,МОСКОВСКАЯ ЖД,4/22/24,0,31,0,5.3,0.72,5/22/24,0.84748395
117,6046НА77,МОСКОВСКАЯ ЖД,4/24/24,0,10,0,5.3,0.72,5/24/24,0.84748395
117,6046НА77,МОСКОВСКАЯ ЖД,4/25/24,0,19,0,5.3,0.72,5/25/24,0.84748395
125,0370НН77,МОСКОВСКАЯ ЖД,4/26/24,0,1.44,0,0,0.64,5/26/24,0.845904356
125,0370НН77,МОСКОВСКАЯ ЖД,4/27/24,0,0.56,0,0,0.64,5/27/24,0.716242182
128,7600НХ77,МОСКОВСКАЯ ЖД,4/4/24,0,97,0,0,0.64,5/4/24,0.84748395
128,7600НХ77,МОСКОВСКАЯ ЖД,4/10/24,0,50.2,0,0,0.64,5/10/24,0.84748395
128,7600НХ77,МОСКОВСКАЯ ЖД,4/11/24,0,50.2,0,0,0.64,5/11/24,0.84748395
128,7600НХ77,МОСКОВСКАЯ ЖД,4/18/24,0,34.2,0,0,0.64,5/18/24,0.84748395
128,7600НХ77,МОСКОВСКАЯ ЖД,4/25/24,0,1.4,0,0,0.64,5/25/24,0.845475232
129,4075НТ77,МОСКОВСКАЯ ЖД,4/30/24,0,2.53,0,3.9,0.64,5/30/24,0.847477792
134,0536РК77,МОСКОВСКАЯ ЖД,4/12/24,0,19.69,0,5.9,0.76,5/12/24,0.84748395
136,6391СН67,МОСКОВСКАЯ ЖД,4/1/24,0,48,0,0,0.64,5/1/24,0.84748395
136,6391СН67,МОСКОВСКАЯ ЖД,4/5/24,0,9,0,0,0.64,5/5/24,0.84748395
136,6391СН67,МОСКОВСКАЯ ЖД,4/9/24,0,42,0,0,0.64,5/9/24,0.84748395
136,6391СН67,МОСКОВСКАЯ ЖД,4/10/24,0,32,0,0,0.64,5/10/24,0.84748395
136,6391СН67,МОСКОВСКАЯ ЖД,4/17/24,0,31,0,0,0.64,5/17/24,0.84748395
136,6391СН67,МОСКОВСКАЯ ЖД,4/18/24,0,27,0,0,0.64,5/18/24,0.84748395
136,6391СН67,МОСКОВСКАЯ ЖД,4/19/24,0,1,0,0,0.64,5/19/24,0.831260831
136,6391СН67,МОСКОВСКАЯ ЖД,4/20/24,0,1,0,0,0.64,5/20/24,0.831260136
136,6391СН67,МОСКОВСКАЯ ЖД,4/25/24,0,13,0,0,0.64,5/25/24,0.84748395
136,6391СН67,МОСКОВСКАЯ ЖД,4/26/24,0,37,0,0,0.64,5/26/24,0.84748395
136,6391СН67,МОСКОВСКАЯ ЖД,4/27/24,0,112,0,0,0.64,5/27/24,0.84748395
444,Б/Н,МОСКОВСКАЯ ЖД,4/5/24,0,18,0,0,0.64,5/5/24,0.84748395
144,6906ОН57,МОСКОВСКАЯ ЖД,4/4/24,0,0,0,0,0.28,5/4/24,0.40429551
144,6906ОН57,МОСКОВСКАЯ ЖД,4/11/24,0,50,0,0,0.64,5/11/24,0.84748395
144,6906ОН57,МОСКОВСКАЯ ЖД,4/18/24,0,1,0,0,0.64,5/18/24,0.830546867
144,6906ОН57,МОСКОВСКАЯ ЖД,4/25/24,0,47,0,0,0.64,5/25/24,0.84748395
144,6906ОН57,МОСКОВСКАЯ ЖД,4/29/24,0,2,0,0,0.64,5/29/24,0.847401388
145,7011ОУ57,МОСКОВСКАЯ ЖД,4/1/24,0,24,0,0,0.64,5/1/24,0.84748395
145,7011ОУ57,МОСКОВСКАЯ ЖД,4/4/24,0,18,0,0,0.64,5/4/24,0.84748395
145,7011ОУ57,МОСКОВСКАЯ ЖД,4/11/24,0,50,0,0,0.64,5/11/24,0.84748395
145,7011ОУ57,МОСКОВСКАЯ ЖД,4/18/24,0,1,0,0,0.64,5/18/24,0.831131591
145,7011ОУ57,МОСКОВСКАЯ ЖД,4/25/24,0,47,0,0,0.64,5/25/24,0.84748395
145,7011ОУ57,МОСКОВСКАЯ ЖД,4/29/24,0,2,0,0,0.64,5/29/24,0.847404332
145,7011ОУ57,МОСКОВСКАЯ ЖД,4/30/24,0,8,0,0,0.64,5/30/24,0.84748395
146,Т033ТТ197,МОСКОВСКАЯ ЖД,4/1/24,0,125,0,0,0.64,5/1/24,0.84748395
146,Т033ТТ197,МОСКОВСКАЯ ЖД,4/2/24,0,146,0,0,0.64,5/2/24,0.84748395
146,Т033ТТ197,МОСКОВСКАЯ ЖД,4/3/24,0,499,0,0,0.64,5/3/24,0.84748395
146,Т033ТТ197,МОСКОВСКАЯ ЖД,4/4/24,0,236,0,0,0.64,5/4/24,0.84748395
146,Т033ТТ197,МОСКОВСКАЯ ЖД,4/5/24,0,563,0,0,0.64,5/5/24,0.84748395
146,Т033ТТ197,МОСКОВСКАЯ ЖД,4/6/24,0,181,0,0,0.64,5/6/24,0.84748395
146,Т033ТТ197,МОСКОВСКАЯ ЖД,4/7/24,0,176,0,0,0.64,5/7/24,0.84748395
146,Т033ТТ197,МОСКОВСКАЯ ЖД,4/8/24,0,284,0,0,0.64,5/8/24,0.84748395
146,Т033ТТ197,МОСКОВСКАЯ ЖД,4/9/24,0,271,0,0,0.64,5/9/24,0.84748395
